         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN    Mask
57746.661195 19.454622      NaN  -22.0  20.0   c  0.0   1.10 210.90449 54.30295   353.29  2420.17 4.09 3.96  84.2 -0.381    19.40 21.16 02a57746o0910c -1.100000   False
57746.669931 18.649074      NaN  -23.0  42.0   c  0.0   0.93 210.90449 54.30295   386.60  2344.58 4.32 4.15  80.0 -0.358    18.45 19.40 02a57746o0927c -0.547619    True
57778.570698 19.510313      NaN  -31.0  19.0   c  0.0   1.01 210.90449 54.30295  9100.60 10220.21 4.12 3.71 -88.1 -0.431    19.77 21.82 02a57778o0568c -1.631579   False
57778.576629 19.076453      NaN   25.0  20.0   c  0.0   1.00 210.90449 54.30295  7875.33   418.95 4.00 3.78  15.3 -0.454    19.75 21.80 02a57778o0578c  1.250000   False
57778.584061 19.401649      NaN    6.0  19.0   c  0.0   0.78 210.90449 54.30295  9113.96 10261.69 4.09 3.68 -88.1 -0.432    19.77 21.81 02a57778o0592c  0.315789    True
57778.589437 19.334813      NaN   13.0  18.0   c  0.0   1.03 210.90449 54.30295  7887.60   459.85 3.93 3.77  18.4 -0.451    19.77 21.82 02a57778o0602c  0.722222   False
57778.596885 19.569016      NaN   -8.0  18.0   c  0.0   1.13 210.90449 54.30295  9056.58 10187.64 4.09 3.74  89.5 -0.433    19.78 21.83 02a57778o0616c -0.444444    True
57778.602290 19.454622      NaN  -13.0  20.0   c  0.0   1.02 210.90449 54.30295  7845.07   384.49 3.95 3.73  15.2 -0.452    19.79 21.85 02a57778o0626c -0.650000   False
57778.609876 19.287255      NaN   16.0  18.0   c  0.0   1.04 210.90449 54.30295  9034.45 10308.83 4.04 3.68 -88.4 -0.432    19.80 21.86 02a57778o0640c  0.888889    True
57778.615190 19.419021      NaN    8.0  18.0   c  0.0   1.15 210.90449 54.30295  7824.49   508.15 3.84 3.67  17.9 -0.452    19.81 21.88 02a57778o0650c  0.444444    True
57778.622705 19.569016      NaN  -17.0  18.0   c  0.0   1.16 210.90449 54.30295  9079.94 10249.31 3.99 3.63 -88.9 -0.436    19.82 21.89 02a57778o0664c -0.944444   False
57778.628048 19.569016      NaN  -10.0  18.0   c  0.0   1.24 210.90449 54.30295  7858.60   449.07 3.99 3.81  15.5 -0.447    19.77 21.86 02a57778o0674c -0.555556   False
57782.565439 19.631075      NaN   -3.0  17.0   c  0.0   1.04 210.90449 54.30295  8311.33  1418.73 3.86 3.75  84.3 -0.416    19.82 21.96 02a57782o0717c -0.176471    True
57782.579866 19.696897      NaN   -9.0  16.0   c  0.0   1.08 210.90449 54.30295  8333.28  1458.65 3.89 3.75 -88.5 -0.409    19.84 21.99 02a57782o0743c -0.562500   False
57782.593858 19.549093      NaN    4.0  17.0   c  0.0   0.89 210.90449 54.30295  8276.95  1385.60 3.81 3.67  86.7 -0.414    19.88 22.03 02a57782o0769c  0.235294   False
57782.607900 19.183773      NaN   23.0  18.0   c  0.0   0.98 210.90449 54.30295  8253.98  1509.17 3.93 3.77  83.5 -0.404    19.81 21.96 02a57782o0795c  1.277778   False
57782.621826 19.631075      NaN  -23.0  17.0   c  0.0   0.95 210.90449 54.30295  8302.51  1451.06 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c -1.352941    True
57786.563706 19.569016      NaN   -5.0  18.0   c  0.0   1.01 210.90449 54.30295  9327.80  9939.87 3.91 3.51 -86.0 -0.426    19.80 21.89 02a57786o0507c -0.277778   False
57786.566299 19.002397      NaN   28.0  21.0   c  0.0   0.92 210.90449 54.30295  8084.26   139.95 3.89 3.68  12.8 -0.447    19.82 21.92 02a57786o0512c  1.333333    True
57786.576403 19.631075      NaN   -2.0  17.0   c  0.0   1.07 210.90449 54.30295  9338.98  9980.17 3.98 3.59 -88.5 -0.418    19.82 21.94 02a57786o0531c -0.117647   False
57786.579012 19.454622      NaN  -35.0  20.0   c  0.0   1.14 210.90449 54.30295  8096.53   180.49 3.87 3.68  17.4 -0.448    19.85 21.96 02a57786o0536c -1.750000    True
57786.589214 19.631075      NaN  -10.0  17.0   c  0.0   1.12 210.90449 54.30295  9280.78  9904.71 3.94 3.57 -89.9 -0.429    19.83 21.94 02a57786o0555c -0.588235   False
57786.591848 19.510313      NaN   -8.0  19.0   c  0.0   0.98 210.90449 54.30295  8040.78   104.80 3.90 3.71  15.6 -0.449    19.68 21.79 02a57786o0560c -0.421053    True
57786.602149 19.256669      NaN  -23.0  24.0   c  0.0   1.10 210.90449 54.30295  9258.04 10026.42 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c -0.958333    True
57786.604786 19.302877      NaN  -22.0  23.0   c  0.0   0.97 210.90449 54.30295  8029.44   225.94 3.88 3.76  19.2 -0.441    19.84 21.98 02a57786o0584c -0.956522    True
57786.615038 19.569016      NaN   -6.0  18.0   c  0.0   0.88 210.90449 54.30295  9303.00  9967.70 3.95 3.59  86.1 -0.425    19.78 21.88 02a57786o0603c -0.333333    True
57786.617646 18.978793      NaN   27.0  22.0   c  0.0   0.87 210.90449 54.30295  8063.83   169.38 3.90 3.74  24.9 -0.448    19.84 21.99 02a57786o0608c  1.227273    True
57806.543426 19.197966      NaN   19.0  19.0   c  0.0   1.08 210.90449 54.30295  9187.17  1322.27 3.85 3.71  60.5 -0.446    19.76 21.82 02a57806o0606c  1.000000   False
57806.546470 19.569016      NaN   -6.0  18.0   c  0.0   0.88 210.90449 54.30295  9213.44  1359.42 3.98 3.84  55.7 -0.429    19.74 21.83 02a57806o0612c -0.333333   False
57806.563479 19.609992      NaN    1.0  17.0   c  0.0   1.10 210.90449 54.30295  9155.96  1286.69 4.05 3.88  52.7 -0.427    19.76 21.89 02a57806o0643c  0.058824    True
57806.577726 19.063754      NaN   32.0  18.0   c  0.0   1.15 210.90449 54.30295  9135.58  1405.83 3.91 3.72  65.3 -0.440    19.76 21.84 02a57806o0669c  1.777778   False
57806.591596 19.631075      NaN  -10.0  17.0   c  0.0   1.15 210.90449 54.30295  9185.66  1345.14 3.91 3.71  61.1 -0.439    19.72 21.75 02a57806o0695c -0.588235    True
57834.492888 19.609992      NaN    4.0  16.0   c  0.0   1.18 210.90449 54.30295  8087.58  3390.31 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0.250000   False
57834.503330 19.351140      NaN    0.0  22.0   c  0.0   0.94 210.90449 54.30295  2394.93  7020.94 3.82 3.69  45.1 -0.427    19.11 21.19 02a57834o0463c  0.000000   False
57834.527024 19.155932      NaN   13.0  22.0   c  0.0   0.88 210.90449 54.30295  2442.27  7096.94 3.82 3.67  46.6 -0.423    19.04 21.02 02a57834o0506c  0.590909   False
57834.542612 18.967180      NaN   28.0  22.0   c  0.0   0.94 210.90449 54.30295  2461.47  6981.80 4.01 3.88  52.1 -0.407    18.92 20.83 02a57834o0535c  1.272727    True
57834.554663 18.806434      NaN   37.0  24.0   c  0.0   0.96 210.90449 54.30295  2416.37  7043.19 4.05 3.88  49.8 -0.393    18.86 20.73 02a57834o0557c  1.541667   False
57838.492206 19.454622      NaN  -11.0  20.0   c  0.0   1.29 210.90449 54.30295   134.69   570.50 4.44 4.39 -72.8 -0.376    19.01 21.19 02a57838o0454c -0.550000   False
57838.492735 18.889197      NaN   32.0  23.0   c  0.0   0.93 210.90449 54.30295  1497.72 10379.41 4.32 4.18  26.2 -0.384    19.04 21.20 02a57838o0455c  1.391304    True
57838.494486 19.401649      NaN  -52.0  21.0   c  0.0   1.14 210.90449 54.30295  9013.43   109.39 4.02 3.88  39.8 -0.447    19.06 21.21 02a57838o0458c -2.476190    True
57838.495005 19.351140      NaN  -16.0  22.0   c  0.0   1.13 210.90449 54.30295 10378.32  9921.67 4.46 4.09  80.9 -0.413    19.01 21.18 02a57838o0459c -0.727273    True
57838.505700 19.351140      NaN    0.0  22.0   c  0.0   1.12 210.90449 54.30295 10306.81  9846.47 4.42 4.10  81.9 -0.402    19.02 21.17 02a57838o0479c  0.000000    True
57838.524714 19.569016      NaN   -4.0  18.0   c  0.0   1.07 210.90449 54.30295   193.28   487.30 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c -0.222222    True
57838.528687 18.990530      NaN   29.0  21.0   c  0.0   1.17 210.90449 54.30295  1546.67 10294.43 4.13 3.95  18.6 -0.402    19.04 21.15 02a57838o0522c  1.380952   False
57838.541835 19.038793      NaN   16.0  24.0   c  0.0   0.82 210.90449 54.30295  1518.87 10356.94 4.23 3.75   9.1 -0.385    19.03 21.12 02a57838o0547c  0.666667    True
57838.542881 19.183773      NaN    8.0  23.0   c  0.0   0.85 210.90449 54.30295   159.82   542.85 4.09 3.99 -87.7 -0.398    19.06 21.09 02a57838o0549c  0.347826   False
57842.515338 19.351140      NaN  -22.0  22.0   c  0.0   1.03 210.90449 54.30295  3842.39  6708.28 4.04 3.91  55.5 -0.397    18.98 21.04 02a57842o0427c -1.000000    True
57842.526432 19.351140      NaN  -27.0  22.0   c  0.0   0.96 210.90449 54.30295  3885.57  6783.96 4.26 4.09  67.2 -0.387    18.93 21.04 02a57842o0448c -1.227273    8192
