         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57568.337986 19.212347      NaN     7.0    22.0   o  0.0   1.20 210.90449 54.30295  2728.47  7897.28 3.85 3.46 -62.7 -0.470    19.09 20.74 02a57568o0209o   0.409091    True
57568.343307 19.351140      NaN   -53.0    22.0   o  0.0   1.12 210.90449 54.30295  2740.08  7779.30 3.78 3.37 -67.0 -0.460    19.12 20.79 02a57568o0220o  -2.318182    8192
57568.356106 19.351140      NaN   -34.0    22.0   o  0.0   1.33 210.90449 54.30295  2706.97  7839.08 3.76 3.39 -64.5 -0.463    19.13 20.81 02a57568o0246o  -1.454545    True
57589.280444 18.261819      NaN   -21.0    60.0   o  0.0   1.30 210.90449 54.30295  2886.51  9820.72 3.77 3.57 -44.3 -0.497    18.28 19.15 02a57589o0116o  -0.316667    8192
57589.288075       NaN      NaN     NaN     NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN        NaN    8192
57589.293601 17.976960      NaN    16.0    72.0   o  0.0   1.25 210.90449 54.30295  2862.38  9780.86 3.80 3.56 -48.4 -0.508    18.19 19.03 02a57589o0142o   0.250000    True
57598.263361 19.169763      NaN     4.0    24.0   o  0.0   1.13 210.90449 54.30295  3942.70  8857.75 4.11 3.89 -68.8 -0.436    19.08 20.79 02a57598o0056o   0.250000    8192
57598.273753 19.169763      NaN   -22.0    26.0   o  0.0   0.92 210.90449 54.30295  3918.61  8818.08 4.31 3.97 -67.6 -0.422    19.06 20.87 02a57598o0077o  -0.769231    True
57598.286435 19.256669      NaN   -23.0    24.0   o  0.0   1.02 210.90449 54.30295  3973.39  8894.26 4.27 3.91 -69.1 -0.436    19.06 20.87 02a57598o0103o  -0.875000    8192
57598.302465 18.910912      NaN    19.0    26.0   o  0.0   1.10 210.90449 54.30295  3996.33  8772.39 4.60 4.18 -71.5 -0.416    18.98 20.86 02a57598o0136o   0.807692    True
57598.311407 19.051202      NaN   -13.0    29.0   o  0.0   0.84 210.90449 54.30295  3963.33  8832.67 4.57 4.14 -69.6 -0.450    18.96 20.84 02a57598o0154o  -0.379310    True
57613.253769 18.757738      NaN   -12.0    38.0   o  0.0   1.15 210.90449 54.30295  2774.09  8654.30 3.66 3.62  56.0 -0.444    18.68 20.28 02a57613o0050o  -0.263158 8388609
57613.267021 18.729535      NaN    -4.0    39.0   o  0.0   1.00 210.90449 54.30295  1657.12  8658.62 3.77 3.73 -76.0 -0.455    18.65 20.29 02a57613o0075o  -0.051282 8388609
57613.286519 18.675237      NaN   -12.0    41.0   o  0.0   1.05 210.90449 54.30295  1708.79  8731.18 3.80 3.67 -56.2 -0.451    18.59 20.15 02a57613o0111o  -0.243902 8388609
57613.295862 18.675237      NaN   -29.0    41.0   o  0.0   1.16 210.90449 54.30295  1730.88  8610.45 3.71 3.55 -53.4 -0.466    18.58 20.10 02a57613o0129o  -0.658537 8388609
57613.300693 18.675237      NaN   -17.0    41.0   o  0.0   1.08 210.90449 54.30295  1694.82  8670.16 3.62 3.45 -57.8 -0.469    18.58 20.04 02a57613o0138o  -0.365854 8388609
57617.259169 17.352267      NaN   117.0    99.0   o  0.0   0.82 210.90449 54.30295 10276.24  8515.89 4.92 3.21  87.6 -0.483    18.31 19.62 02a57617o0071o   1.202020   False
57617.268637 17.620292      NaN    14.0   103.0   o  0.0   0.91 210.90449 54.30295 10250.61  8474.11 4.95 3.22  87.5 -0.492    18.29 19.58 02a57617o0089o   0.155340   False
57617.277966 17.896499      NaN   -54.0    84.0   o  0.0   1.46 210.90449 54.30295  1070.25  8420.62 4.05 3.29 -57.3 -0.517    18.16 19.35 02a57617o0107o  -0.619048   False
57617.285399 17.439172      NaN    88.0    98.0   o  0.0   1.27 210.90449 54.30295 10305.91  8554.47 5.18 3.22  87.8 -0.478    18.23 19.49 02a57617o0121o   0.918367   False
57617.296271 17.313807      NaN   132.0    99.0   o  0.0   1.40 210.90449 54.30295 10326.80  8437.46 5.23 3.26  86.9 -0.445    18.20 19.42 02a57617o0142o   1.353535   False
57617.300548 17.456271      NaN  -105.0   126.0   o  0.0   0.85 210.90449 54.30295 10280.34  8492.14 5.28 3.27  89.7 -0.511    18.18 19.42 02a57617o0150o  -0.817460    True
57620.277061 16.585431      NaN    -4.0   281.0   o  0.0   0.11 210.90449 54.30295 10470.29  8997.67 4.76 3.42  85.9 -0.513    18.50 19.93 02a57620o0085o  -0.007117    True
57620.286887 17.858399      NaN    22.0    79.0   o  0.0   0.65 210.90449 54.30295 10443.48  8957.83 4.92 3.51  85.2 -0.519    18.39 19.81 02a57620o0103o   0.303797    8192
57620.299398 16.597085      NaN    40.0   264.0   o  0.0   0.18 210.90449 54.30295 10498.39  9040.15 5.16 3.64  86.9 -0.503    18.30 19.68 02a57620o0127o   0.159091    True
57762.575567 18.796518      NaN    27.0    27.0   o  0.0   1.10 210.90449 54.30295  6041.92  2458.71 3.59 3.51 -75.9 -0.429    18.96 20.19 02a57762o0748o   1.074074    True
57762.587569 19.351140      NaN   -27.0    22.0   o  0.0   1.06 210.90449 54.30295  6062.65  2500.35 3.55 3.41 -81.7 -0.435    19.22 20.65 02a57762o0770o  -1.136364    True
57762.598663 19.169763      NaN    16.0    20.0   o  0.0   0.85 210.90449 54.30295  6007.45  2424.70 3.56 3.44 -76.3 -0.433    19.50 21.20 02a57762o0791o   0.900000    True
57762.609868 19.241693      NaN    14.0    19.0   o  0.0   0.88 210.90449 54.30295  5982.93  2542.15 3.53 3.41 -83.9 -0.431    19.58 21.35 02a57762o0812o   0.842105    True
57762.621499 19.510313      NaN   -14.0    19.0   o  0.0   0.80 210.90449 54.30295  6027.15  2484.40 3.59 3.46 -83.0 -0.429    19.55 21.33 02a57762o0834o  -0.631579    8192
57766.588053 17.944957      NaN   113.0    42.0   o  0.0   1.18 210.90449 54.30295  8261.46  2330.16 3.54 3.20  87.7 -0.478    18.50 19.21 02a57766o0718o   2.738095    8192
57766.600816 18.675237      NaN   -34.0    41.0   o  0.0   1.07 210.90449 54.30295  8272.72  2372.08 3.55 3.17  89.2 -0.478    18.53 19.25 02a57766o0741o  -0.780488    True
57766.614587 18.382935      NaN    42.0    39.0   o  0.0   1.24 210.90449 54.30295  8217.65  2298.18 3.55 3.25  85.4 -0.470    18.54 19.28 02a57766o0765o   1.128205    True
57766.628115 18.330283      NaN    53.0    38.0   o  0.0   1.11 210.90449 54.30295  8203.00  2417.32 3.61 3.29  86.7 -0.467    18.55 19.32 02a57766o0789o   1.447368    True
57766.640067 18.757738      NaN    -9.0    38.0   o  0.0   0.87 210.90449 54.30295  8238.14  2359.42 3.58 3.27  86.6 -0.475    18.57 19.35 02a57766o0811o  -0.184211    8192
57774.572690 19.334813      NaN     5.0    20.0   o  0.0   1.11 210.90449 54.30295  7896.24  3279.92 3.67 3.41  87.4 -0.423    19.28 20.84 02a57774o0747o   0.350000    True
57774.585373 19.197966      NaN    14.0    20.0   o  0.0   1.19 210.90449 54.30295  7918.64  3319.31 3.62 3.31  87.6 -0.432    19.32 20.87 02a57774o0771o   0.800000    True
57774.598083 19.401649      NaN   -13.0    21.0   o  0.0   0.92 210.90449 54.30295  7863.36  3245.57 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o  -0.523810    8192
57774.610853 19.367717      NaN     3.0    20.0   o  0.0   1.05 210.90449 54.30295  7842.93  3366.68 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0.250000    8192
57774.623493 19.454622      NaN   -25.0    20.0   o  0.0   1.06 210.90449 54.30295  7886.80  3307.61 3.55 3.26  86.6 -0.443    19.35 20.90 02a57774o0843o  -1.150000    True
57794.512274 18.623526      NaN   -21.0    43.0   o  0.0   1.33 210.90449 54.30295  9401.12  1067.91 3.62 3.24  83.4 -0.482    18.37 19.00 02a57794o0591o  -0.441860   False
57794.523666 18.438271      NaN     1.0    50.0   o  0.0   0.94 210.90449 54.30295   179.67   983.79 3.98 3.73 -89.6 -0.428    18.35 19.00 02a57794o0611o   0.060000   False
57794.525313 18.481707      NaN   -62.0    49.0   o  0.0   0.97 210.90449 54.30295  9411.54  1107.94 3.68 3.32  82.2 -0.491    18.34 19.00 02a57794o0614o  -1.224490   False
57794.536683 17.729132      NaN   112.0    60.0   o  0.0   1.07 210.90449 54.30295   201.85  1025.35 3.94 3.66  88.0 -0.442    18.20 18.84 02a57794o0634o   1.900000   False
57794.538476 16.943818      NaN  -277.0   202.0   o  0.0   1.12 210.90449 54.30295  9352.55  1034.58 3.60 3.24  85.8 -0.546    16.86 16.79 02a57794o0637o  -1.361386    True
57794.542087 18.005163      NaN   -87.0    76.0   o  0.0   0.88 210.90449 54.30295  2504.24   489.38 3.93 3.81 -70.1 -0.668    18.26 19.26 01a57794o0644o  -1.118421    True
57794.544733 17.521375      NaN   102.0    84.0   o  0.0   0.88 210.90449 54.30295  3694.10 10281.75 3.45 3.36  -3.2 -0.708    18.31 19.30 01a57794o0649o   1.238095   False
57794.549409 18.009935      NaN    45.0    60.0   o  0.0   0.98 210.90449 54.30295   140.08   941.90 3.95 3.62  89.5 -0.404    18.14 18.77 02a57794o0657o   0.783333    True
