         MJD         m       dm     uJy   duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask      duJy_new
59364.371262 19.868040      NaN      13     11 o    0     1.73 210.91068 54.31167  7116.27  6878.58 2.05 1.94  55.0 -0.442    19.59 20.78 02a59364o0293o  4194560     23.003190
59364.377225 20.207197      NaN      -5     10 o    0     1.67 210.91068 54.31167  7174.16  6958.55 2.06 1.91  44.6 -0.447    19.58 20.62 02a59364o0306o        0     22.542110
59364.405321 19.696897      NaN       3     16 o    0     0.90 210.91068 54.31167  7189.71  6837.53 2.14 1.87  39.4 -0.434    19.38 20.20 02a59364o0360o        0     25.771045
59368.346590 19.743105      NaN      18     11 o    0     1.64 210.91068 54.31167  7134.71  6912.81 2.24 2.21  63.0 -0.428    19.62 21.24 02a59368o0235o        0     23.003190
59368.350259 20.009244      NaN       8     11 o    0     1.17 210.91068 54.31167  7115.91  6874.63 2.48 2.46  30.0 -0.418    19.51 21.23 02a59368o0243o        0     23.003190
59368.357190 20.009244      NaN      -1     12 o    0     1.10 210.91068 54.31167  7173.12  6956.29 2.39 2.33  85.4 -0.425    19.59 21.22 02a59368o0258o        0     23.497803
59368.367750 19.841877      NaN     -13     14 o    0     0.68 210.91068 54.31167  7191.46  6838.12 2.58 2.52 -86.7 -0.421    19.49 21.19 02a59368o0281o        0     24.579397
59372.363970 20.009244      NaN     -21     12 o    0     1.32 210.91068 54.31167  2806.31  2862.30 2.17 2.00  36.5 -0.440    19.53 20.80 02a59372o0271o        0     23.497803
59372.367171 20.207197      NaN      -1     10 o    0     1.54 210.91068 54.31167  2785.29  2820.70 2.06 1.94  42.7 -0.442    19.54 20.78 02a59372o0278o        0     22.542110
59372.373132 20.009244      NaN     -13     12 o    0     1.24 210.91068 54.31167  2846.10  2896.04 2.19 1.99  35.8 -0.444    19.54 20.77 02a59372o0291o        0     23.497803
59372.407732 20.009244      NaN     -16     12 o    0     1.12 210.91068 54.31167  2871.29  2775.59 2.21 1.97  40.7 -0.437    19.52 20.78 02a59372o0359o        0     23.497803
59382.326848 20.321591      NaN      -2      9 o    0     1.76 210.91068 54.31167  5024.01  1942.31 1.95 1.90 -85.6 -0.435    19.67 20.68 01a59382o0085o        0     22.116662
59382.330537 18.729535      NaN      -7     39 o    0     0.76 210.91068 54.31167  5044.30  1982.03 1.97 1.89  87.5 -0.434    17.96 18.64 01a59382o0093o   524288     43.922053
59382.337040 19.169763      NaN     -59     26 o    0     1.59 210.91068 54.31167  4986.69  1904.20 2.01 1.96  63.2 -0.432    17.46 18.48 01a59382o0107o   524288     32.926384
59382.349034 19.922338      NaN      -4     13 o    0     0.87 210.91068 54.31167  4972.19  2020.41 2.01 1.97  27.4 -0.419    19.48 20.46 01a59382o0133o   524288     24.023879
59384.313700 18.598565      NaN       3     44 o    0     1.04 210.91068 54.31167  1471.04  6785.93 2.22 1.70 -55.6 -0.470    18.36 18.94 02a59384o0137o        0     48.416389
59384.316899 19.631075      NaN      -9     17 o    0     1.03 210.91068 54.31167  1452.57  6747.93 2.21 1.72 -54.4 -0.462    19.31 20.06 02a59384o0144o        0     26.403537
59384.322855 19.241693      NaN      12     22 o    0     1.04 210.91068 54.31167  1508.62  6821.53 2.18 1.67 -54.6 -0.469    18.89 19.49 02a59384o0157o        0     29.868826
59384.335222 18.944322      NaN      -8     32 o    0     0.86 210.91068 54.31167  1526.52  6702.80 2.06 1.71 -53.7 -0.466    18.67 19.12 02a59384o0184o        0     37.843715
59386.417772 19.334813      NaN      15     19 o    0     1.10 210.91068 54.31167  1699.72  5380.61 2.43 2.12 -81.0 -0.410    19.04 19.70 01a59386o0098o        0     27.733495
59386.420612 19.256669      NaN      -3     24 o    0     0.89 210.91068 54.31167  1721.38  5423.15 2.90 2.65 -86.0 -0.374    18.86 19.69 01a59386o0104o        0     31.371113
59386.427072 19.089302      NaN      23     22 o    0     1.29 210.91068 54.31167  1660.29  5340.69 2.84 2.55 -85.3 -0.386    18.88 19.66 01a59386o0118o        0     29.868826
59386.437702 19.351140      NaN     -19     22 o    0     1.03 210.91068 54.31167  1642.50  5457.43 2.91 2.67 -84.4 -0.372    18.80 19.61 01a59386o0141o   524288     29.868826
59388.345199 17.389435      NaN    -124    134 o    0     0.77 210.91068 54.31167  6734.06  3126.56 2.15 1.79  34.3 -0.436    16.97 16.80 02a59388o0223o        0    135.514378
59388.349325 18.125925      NaN     -79     68 o    0     1.47 210.91068 54.31167  6718.97  3089.84 1.93 1.80  47.7 -0.447    17.34 17.40 02a59388o0232o        0     70.937626
59388.354847 19.241693      NaN      21     19 o    0     1.30 210.91068 54.31167  6778.72  3166.65 1.94 1.83  47.0 -0.431    18.73 19.12 02a59388o0244o     4096     27.733495
59388.366822 19.287255      NaN      12     21 o    0     1.35 210.91068 54.31167  6799.69  3048.58 1.93 1.86  46.3 -0.445    18.80 19.17 02a59388o0270o  4194560     29.140123
59390.310418 19.569016      NaN       0     18 o    0     1.42 210.91068 54.31167  1677.18  5395.12 1.75 1.74 -44.0 -0.434    18.95 19.00 01a59390o0157o        0     27.058210
59390.313642 19.401649      NaN     -14     21 o    0     1.49 210.91068 54.31167  1698.78  5434.72 1.78 1.70  79.3 -0.440    18.75 18.76 01a59390o0164o   524288     29.140123
59390.318748 19.454622      NaN     -25     20 o    0     1.44 210.91068 54.31167  1638.23  5353.68 1.76 1.76  52.8 -0.438    18.73 18.67 01a59390o0175o        0     28.427922
59390.331228 19.014394      NaN     -31     30 o    0     1.03 210.91068 54.31167  1622.15  5468.79 1.78 1.74  89.9 -0.436    18.58 18.52 01a59390o0202o        0     36.168311
59392.304343 20.103715      NaN     -16     11 o    0     1.19 210.91068 54.31167  6744.97  3131.37 1.87 1.74 -53.3 -0.448    19.57 20.64 02a59392o0138o        0     23.003190
59392.307543 19.868040      NaN       7     13 o    0     1.09 210.91068 54.31167  6725.99  3091.71 1.90 1.77 -59.9 -0.441    19.53 20.62 02a59392o0145o        0     24.023879
59392.314887 19.979496      NaN      12     10 o    0     1.59 210.91068 54.31167  6782.24  3166.61 1.87 1.79  33.1 -0.449    19.49 20.43 02a59392o0161o        0     22.542110
59392.325448 20.009244      NaN      -8     12 o    0     1.25 210.91068 54.31167  6801.99  3051.74 1.83 1.81  79.2 -0.450    19.43 20.14 02a59392o0184o        0     23.497803
59394.307485 20.103715      NaN       2     11 o    0     0.81 210.91068 54.31167  7181.31  3433.68 2.08 2.00 -72.4 -0.414    19.74 21.00 01a59394o0146o        0     23.003190
59394.310715 20.103715      NaN       1     11 o    0     0.66 210.91068 54.31167  7202.02  3473.77 2.12 2.03 -55.4 -0.410    19.72 21.02 01a59394o0153o        0     23.003190
59394.316753 20.103715      NaN      -3     11 o    0     1.07 210.91068 54.31167  7144.61  3396.98 2.20 2.07 -61.4 -0.406    19.71 21.05 01a59394o0166o        0     23.003190
59394.329733 20.321591      NaN     -19      9 o    0     1.50 210.91068 54.31167  7129.34  3515.35 2.08 1.97 -58.3 -0.410    19.78 21.00 01a59394o0194o        0     22.116662
59398.293340 20.321591      NaN     -12      9 o    0     1.35 210.91068 54.31167  7182.32  3436.54 1.97 1.91 -64.9 -0.422    19.75 20.89 01a59398o0114o        0     22.116662
59398.296116 20.207197      NaN      -1     10 o    0     0.92 210.91068 54.31167  7202.81  3475.44 2.01 1.94 -62.5 -0.421    19.77 20.89 01a59398o0120o        0     22.542110
59398.303952 20.321591      NaN      -2      9 o    0     1.52 210.91068 54.31167  7144.91  3398.12 2.00 1.94 -60.5 -0.414    19.77 20.90 01a59398o0137o        0     22.116662
59398.314635 20.449472      NaN      -9      8 o    0     1.43 210.91068 54.31167  7130.25  3515.06 1.97 1.89 -27.6 -0.413    19.74 20.89 01a59398o0160o   524288     21.728938
59402.308336 20.321591      NaN      -9      9 o    0     0.94 210.91068 54.31167  5834.43  7343.66 1.98 1.75  -2.4 -0.398    19.74 20.89 01a59402o0149o        0     22.116662
59402.312043 20.103715      NaN     -29     11 o    0     0.86 210.91068 54.31167  5854.62  7381.71 2.05 1.79  -0.2 -0.392    19.73 20.91 01a59402o0157o        0     23.003190
59402.317613 20.321591      NaN      -7      9 o    0     0.99 210.91068 54.31167  5793.22  7304.25 1.84 1.75 -31.8 -0.411    19.80 20.95 01a59402o0169o        0     22.116662
59402.327810 20.207197      NaN      -6     10 o    0     1.11 210.91068 54.31167  5775.04  7420.25 1.89 1.78 -21.4 -0.409    19.78 20.95 01a59402o0191o        0     22.542110
59406.285859 20.449472      NaN       0      8 o    0     1.38 210.91068 54.31167  5827.11  7341.80 1.76 1.68 -27.1 -0.418    19.88 21.12 01a59406o0099o        0     21.728938
59406.289087 20.207197      NaN       4     10 o    0     0.81 210.91068 54.31167  5847.38  7380.97 1.81 1.70 -27.4 -0.420    19.88 21.10 01a59406o0106o        0     22.542110
59406.294619 20.009244      NaN      14      9 o    0     0.77 210.91068 54.31167  5790.30  7305.64 2.01 1.70  -5.0 -0.398    19.84 21.13 01a59406o0118o   524288     22.116662
59406.306619 20.171596      NaN       6     10 o    0     1.02 210.91068 54.31167  5769.84  7419.84 1.79 1.70 -34.0 -0.414    19.88 21.10 01a59406o0144o        0     22.542110
59410.278816 20.207197      NaN       1     10 o    0     0.76 210.91068 54.31167  3195.25  1541.57 1.92 1.82  54.5 -0.434    19.81 21.11 01a59410o0087o        0     22.542110
59410.282098 20.103715      NaN       2     11 o    0     1.01 210.91068 54.31167  3214.66  1582.93 2.11 2.06  34.2 -0.399    19.70 21.12 01a59410o0094o        0     23.003190
59410.288096 20.009244      NaN      11     10 o    0     1.34 210.91068 54.31167  3160.47  1502.74 2.05 2.01  71.0 -0.430    19.74 21.09 01a59410o0107o        0     22.542110
59410.299160 19.743105      NaN      18     11 o    0     0.97 210.91068 54.31167  3143.81  1616.56 1.95 1.89  76.2 -0.427    19.78 21.07 01a59410o0131o        0     23.003190
59412.300156 19.696897      NaN     -18     16 o    0     1.06 210.91068 54.31167  9033.57  6877.97 2.25 2.14  47.4 -0.431    19.35 20.34 02a59412o0127o        0     25.771045
59412.305259 19.696897      NaN      -2     16 o    0     0.83 210.91068 54.31167  9020.39  6841.11 2.44 2.08 -65.9 -0.437    19.36 20.32 02a59412o0138o        0     25.771045
59412.313570 20.009244      NaN      -1     12 o    0     1.53 210.91068 54.31167  9072.12  6917.58 2.24 2.17 -80.5 -0.431    19.40 20.34 02a59412o0156o        0     23.497803
59412.317251 19.631075      NaN     -25     17 o    0     0.95 210.91068 54.31167  9095.94  6805.99 2.34 2.06 -64.1 -0.438    19.39 20.34 02a59412o0164o  4194560     26.403537
59414.278093 19.894850      NaN      15     10 o    0     1.61 210.91068 54.31167  3192.56  1540.43 1.75 1.72  23.9 -0.425    19.51 20.13 01a59414o0087o        0     22.542110
59414.281313 19.979496      NaN       9     11 o    0     1.41 210.91068 54.31167  3212.94  1577.78 1.83 1.77   7.8 -0.418    19.48 20.12 01a59414o0094o  4194560     23.003190
59414.286861 20.009244      NaN      -4     12 o    0     1.33 210.91068 54.31167  3157.10  1499.40 1.95 1.89  39.1 -0.412    19.42 20.10 01a59414o0106o        0     23.497803
59414.298394 19.766969      NaN       8     14 o    0     1.15 210.91068 54.31167  3141.74  1613.07 1.98 1.91  70.5 -0.419    19.36 20.04 01a59414o0131o        0     24.579397
59416.274569 19.076453      NaN      15     25 o    0     0.94 210.91068 54.31167  9039.49  6881.00 2.50 2.41 -88.5 -0.424    18.94 19.54 02a59416o0069o   524288     32.142600
59416.277770 19.351140      NaN      -3     22 o    0     1.21 210.91068 54.31167  9020.98  6839.88 2.65 2.40 -65.3 -0.407    18.82 19.63 02a59416o0076o        0     29.868826
59416.283290 18.847027      NaN      -7     35 o    0     1.48 210.91068 54.31167  9080.47  6921.72 2.36 2.09 -68.0 -0.450    18.40 19.00 02a59416o0088o        0     40.412210
59416.294842 18.317510      NaN     -12     57 o    0     1.52 210.91068 54.31167  9097.86  6802.34 2.58 2.32 -67.4 -0.430    18.11 18.40 02a59416o0113o        0     60.474348
59418.280174 19.183773      NaN      22     20 o    0     1.15 210.91068 54.31167  5537.97  5703.59 2.31 2.05 -79.1 -0.385    18.83 19.22 01a59418o0093o   524288     28.427922
59418.285301 19.454622      NaN      -2     20 o    0     0.99 210.91068 54.31167  5558.63  5741.60 2.50 2.36 -13.8 -0.366    18.73 19.21 01a59418o0104o   524288     28.427922
59418.289495 19.076453      NaN      36     18 o    0     1.07 210.91068 54.31167  5499.22  5663.93 2.14 2.00 -64.4 -0.385    18.85 19.20 01a59418o0113o        0     27.058210
59418.301954 18.900000      NaN      45     20 o    0     1.00 210.91068 54.31167  5482.32  5781.56 2.15 2.05 -38.2 -0.379    18.82 19.14 01a59418o0140o        0     28.427922
59420.256465 19.696897      NaN      11     14 o    0     1.72 210.91068 54.31167  6570.33   981.99 2.05 1.71 -53.2 -0.469    19.30 20.01 02a59420o0035o        0     24.579397
59420.260622 19.510313      NaN      17     15 o    0     0.82 210.91068 54.31167  6549.46   941.58 2.10 1.70 -53.6 -0.468    19.30 20.05 02a59420o0044o        0     25.162407
59420.267982 19.674510      NaN      12     14 o    0     1.47 210.91068 54.31167  6610.91  1016.18 1.97 1.70 -56.4 -0.460    19.25 19.90 02a59420o0060o        0     24.579397
59420.279497 19.569016      NaN      -9     18 o    0     1.11 210.91068 54.31167  6631.98   899.86 2.08 1.73 -51.4 -0.472    19.10 19.61 02a59420o0085o        0     27.058210
59424.249504 19.631075      NaN      11     15 o    0     2.41 210.91068 54.31167  6571.08   979.80 2.09 1.78 -56.9 -0.459    19.00 19.51 02a59424o0022o        0     25.162407
59424.252731 19.841877      NaN      -4     14 o    0     1.41 210.91068 54.31167  6550.65   937.63 2.17 1.81 -55.3 -0.450    19.33 20.31 02a59424o0029o        0     24.579397
59424.260525 20.103715      NaN      -9     11 o    0     0.98 210.91068 54.31167  6610.57  1013.87 2.08 1.80 -56.8 -0.452    19.59 20.91 02a59424o0046o        0     23.003190
59424.270301 19.674510      NaN      21     11 o    0     1.67 210.91068 54.31167  6633.14   895.71 2.16 1.85 -56.1 -0.447    19.59 20.98 02a59424o0067o        0     23.003190
59432.259498 19.841877      NaN      -2     14 o    0     1.07 210.91068 54.31167  3077.45  4976.78 2.23 2.04 -54.6 -0.452    19.33 20.47 02a59432o0055o        0     24.579397
59432.262707 19.652575      NaN      16     13 o    0     1.49 210.91068 54.31167  3056.91  4933.07 2.17 1.99 -50.2 -0.457    19.36 20.53 02a59432o0062o        0     24.023879
59432.269642 19.868040      NaN       7     13 o    0     1.12 210.91068 54.31167  3111.38  5008.20 2.25 2.07 -54.2 -0.454    19.32 20.55 02a59432o0077o        0     24.023879
59432.282477 19.743105      NaN       9     14 o    0     1.08 210.91068 54.31167  3131.86  4890.01 2.28 2.05 -56.7 -0.452    19.33 20.59 02a59432o0105o        0     24.579397
59436.271193 20.009244      NaN       3     12 o    0     1.66 210.91068 54.31167  8738.05  3083.33 2.52 2.11 -67.3 -0.436    19.40 20.82 02a59436o0085o        0     23.497803
59436.274394 20.009244      NaN       5     12 o    0     1.43 210.91068 54.31167  8719.18  3044.37 2.63 2.15 -63.5 -0.436    19.35 20.80 02a59436o0092o        0     23.497803
59436.281287 19.868040      NaN      10     12 o    0     1.59 210.91068 54.31167  8775.41  3118.96 2.47 2.21 -64.7 -0.433    19.38 20.80 02a59436o0107o   524288     23.497803
59436.291401 19.631075      NaN     -13     17 o    0     0.70 210.91068 54.31167  8797.98  3005.52 2.61 2.12 -63.4 -0.426    19.36 20.75 02a59436o0129o        0     26.403537
59444.242006 19.051202      NaN     -47     29 o    0     0.95 210.91068 54.31167   798.11  3017.59 2.22 1.77 -51.3 -0.445    18.54 18.61 02a59444o0030o        0     35.343270
59444.245232 19.401649      NaN     -19     21 o    0     1.23 210.91068 54.31167   774.38  2974.88 2.25 1.81 -52.7 -0.441    18.82 19.14 02a59444o0037o        0     29.140123
59444.252548 19.631075      NaN     -31     17 o    0     1.63 210.91068 54.31167   839.05  3053.96 2.21 1.76 -52.7 -0.446    19.01 19.50 02a59444o0053o        0     26.403537
59444.264113 19.256669      NaN      26     17 o    0     1.05 210.91068 54.31167   858.28  2935.86 2.18 1.84 -53.2 -0.442    19.00 19.50 02a59444o0078o        0     26.403537
59566.588910 18.748255      NaN      18     34 o    0     0.92 210.91068 54.31167  6970.30  4775.61 2.75 2.61 -64.8 -0.487    18.41 18.96 01a59566o0555o        0     39.549295
59566.594444 18.720295      NaN      24     33 o    0     0.80 210.91068 54.31167  6953.08  4733.66 2.76 2.61 -63.4 -0.487    18.41 19.00 01a59566o0567o        0     38.692981
59566.597677 18.878500      NaN     -22     34 o    0     0.75 210.91068 54.31167  7014.54  4813.28 2.74 2.66 -66.7 -0.482    18.46 19.03 01a59566o0574o        0     39.549295
59566.608784 19.089302      NaN     -32     28 o    0     1.20 210.91068 54.31167  7036.90  4693.12 2.74 2.61 -62.9 -0.494    18.48 19.12 01a59566o0598o        0     34.527478
59574.529482 19.014394      NaN     -30     30 o    0     0.88 210.91068 54.31167  8570.75   925.53 3.50 3.11 -62.2 -0.484    18.52 19.67 01a59574o0743o   524288     36.168311
59574.534607 19.169763      NaN     -73     26 o    0     0.96 210.91068 54.31167  8550.53   884.39 3.09 2.85 -67.3 -0.496    18.67 19.71 01a59574o0754o        0     32.926384
59574.554902 19.051202      NaN      26     22 o    0     0.94 210.91068 54.31167  8613.13   955.03 2.80 2.63 -60.6 -0.515    18.90 19.94 01a59574o0797o        0     29.868826
59574.564699 19.169763      NaN     -23     26 o    0     0.89 210.91068 54.31167  8634.16   834.27 3.44 3.06 -59.4 -0.496    18.77 20.02 01a59574o0818o   524288     32.926384
59590.575929 19.791368      NaN       7     14 o    0     1.06 210.91068 54.31167  8892.05  5175.95 3.05 3.02  86.0 -0.441    19.36 21.21 01a59590o0811o   524288     24.579397
59590.579166 19.922338      NaN     -22     13 o    0     1.35 210.91068 54.31167  8874.94  5131.56 3.17 3.15  61.1 -0.440    19.30 21.20 01a59590o0818o   524288     24.023879
59590.584709 19.841877      NaN       2     14 o    0     1.00 210.91068 54.31167  8936.38  5211.54 3.08 3.02  69.2 -0.442    19.35 21.23 01a59590o0830o   524288     24.579397
59590.599032 19.436675      NaN      24     14 o    0     0.96 210.91068 54.31167  8960.65  5094.29 3.09 3.06  44.2 -0.439    19.38 21.25 01a59590o0861o   524288     24.579397
59592.475361 17.870951      NaN     110     51 o    0     0.84 210.91068 54.31167  3834.52  7463.63 2.20 2.07   3.9 -0.443    18.01 20.56 02a59592o0540o        0     54.855690
59592.480969 19.063754      NaN      13     26 o    0     1.18 210.91068 54.31167  3855.70  7513.34 2.29 2.18  26.8 -0.415    18.59 19.18 02a59592o0552o   524288     32.926384
59592.487553 19.089302      NaN      -5     28 o    0     1.02 210.91068 54.31167  3796.66  7433.02 2.33 2.21  29.2 -0.410    18.63 19.27 02a59592o0566o        0     34.527478
59592.509547 18.910912      NaN      35     23 o    0     1.16 210.91068 54.31167  3770.22  7542.39 2.55 2.17  37.9 -0.389    18.76 19.49 02a59592o0613o        0     30.612853
59594.620709 19.038793      NaN      33     20 o    0     1.00 210.91068 54.31167  3420.30  7131.59 3.08 2.95 -49.6 -0.443    19.00 20.23 01a59594o0892o   524288     28.427922
59594.623501 19.063754      NaN      19     24 o    0     1.09 210.91068 54.31167  3401.42  7092.68 3.06 2.99 -47.6 -0.440    18.79 20.05 01a59594o0898o        0     31.371113
59594.630515 19.569016      NaN      -4     18 o    0     1.16 210.91068 54.31167  3462.53  7165.19 3.14 3.04  58.1 -0.418    19.04 20.36 01a59594o0913o        0     27.058210
59594.654244 19.454622      NaN      23     14 o    0     1.02 210.91068 54.31167  3484.84  7048.35 3.02 2.93 -50.9 -0.442    19.31 21.10 01a59594o0963o        0     24.579397
59598.565103 18.786693      NaN      -5     37 o    0     1.00 210.91068 54.31167  3404.20  7132.28 2.87 2.83 -69.6 -0.459    18.59 19.39 01a59598o0800o   524288     42.156218
59598.568750 18.816441      NaN     -27     36 o    0     1.14 210.91068 54.31167  3387.70  7097.73 3.13 2.90  55.8 -0.422    18.54 19.40 01a59598o0807o        0     41.281312
59598.576160 18.786693      NaN     -14     37 o    0     0.97 210.91068 54.31167  3450.61  7169.68 3.02 2.90  69.4 -0.437    18.57 19.43 01a59598o0823o        0     42.156218
59598.588165 19.014394      NaN     -37     30 o    0     1.12 210.91068 54.31167  3473.25  7051.25 2.91 2.80  61.6 -0.446    18.66 19.47 01a59598o0849o  4194560     36.168311
59602.617065 19.454622      NaN     -19     20 o    0     0.85 210.91068 54.31167  4761.63  3207.07 2.92 2.88  37.7 -0.446    19.03 20.19 01a59602o0913o        0     28.427922
59602.619385 19.401649      NaN      -8     21 o    0     0.83 210.91068 54.31167  4742.44  3168.37 3.01 2.94  30.3 -0.446    19.00 20.18 01a59602o0918o        0     29.140123
59602.623084 19.549093      NaN       6     18 o    0     0.97 210.91068 54.31167  4804.51  3243.72 2.96 2.80  45.4 -0.451    19.02 20.17 01a59602o0926o        0     27.058210
59602.633771 19.510313      NaN      -7     19 o    0     0.91 210.91068 54.31167  4821.33  3127.53 2.91 2.85 -50.9 -0.448    19.07 20.21 01a59602o0949o        0     27.733495
59604.615756 19.719755      NaN      13     13 o    0     1.20 210.91068 54.31167  8820.98  1668.38 2.19 1.96 -58.5 -0.446    19.43 20.49 02a59604o0892o        0     24.023879
59604.620048 19.472870      NaN      22     14 o    0     0.73 210.91068 54.31167  8836.11  1706.21 2.16 1.89 -60.1 -0.451    19.40 20.49 02a59604o0901o        0     24.579397
59604.625554 19.674510      NaN       9     15 o    0     0.63 210.91068 54.31167  8783.76  1631.61 2.17 1.93 -58.0 -0.443    19.38 20.49 02a59604o0913o        0     25.162407
59604.636566 19.922338      NaN      -4     13 o    0     1.54 210.91068 54.31167  8765.78  1751.59 2.09 1.90 -63.6 -0.442    19.38 20.46 02a59604o0937o        0     24.023879
59605.603829 19.922338      NaN      -7     13 o    0     1.03 210.91068 54.31167  8817.66  1667.13 2.09 1.92 -62.0 -0.447    19.44 20.57 02a59605o0867o        0     24.023879
59605.605661 19.128787      NaN      29     19 o    0     0.93 210.91068 54.31167  8835.53  1704.90 2.12 1.89 -58.8 -0.453    18.88 19.86 02a59605o0871o        0     27.733495
59605.608405 19.766969      NaN      14     12 o    0     1.61 210.91068 54.31167  8780.42  1631.12 2.10 1.94 -61.9 -0.449    19.46 20.62 02a59605o0877o        0     23.497803
59605.615076 18.978793      NaN      26     24 o    0     0.93 210.91068 54.31167  8758.91  1748.61 2.19 1.98 -57.4 -0.444    18.62 19.56 02a59605o0891o        0     31.371113
59608.548472 20.009244      NaN      -7     12 o    0     1.22 210.91068 54.31167  8802.89  1668.17 2.24 1.94 -55.2 -0.453    19.52 20.86 02a59608o0761o        0     23.497803
59608.550760 19.816329      NaN      12     12 o    0     1.10 210.91068 54.31167  8821.36  1706.14 2.23 1.96 -54.4 -0.444    19.51 20.86 02a59608o0766o   524288     23.497803
59608.555372 19.549093      NaN      24     12 o    0     1.14 210.91068 54.31167  8765.53  1630.54 2.17 1.98 -57.5 -0.447    19.57 20.86 02a59608o0776o        0     23.497803
59608.563625 19.922338      NaN      11     11 o    0     1.23 210.91068 54.31167  8747.06  1749.01 2.06 1.93 -59.4 -0.438    19.56 20.92 02a59608o0794o        0     23.003190
59609.623547 19.436675      NaN      21     15 o    0     0.99 210.91068 54.31167  7437.00  8990.58 2.98 2.94  75.7 -0.444    19.46 21.24 01a59609o0919o        0     25.162407
59609.627701 20.009244      NaN      -9     12 o    0     0.85 210.91068 54.31167  7418.30  8952.25 2.87 2.83 -71.4 -0.454    19.50 21.26 01a59609o0928o   524288     23.497803
59609.634159 19.766969      NaN      -5     15 o    0     0.85 210.91068 54.31167  7479.15  9027.23 3.45 3.03  47.4 -0.395    19.39 21.27 01a59609o0942o   524288     25.162407
59609.650720 19.674510      NaN       6     16 o    0     0.69 210.91068 54.31167  7498.36  8908.05 3.01 2.94 -77.7 -0.444    19.46 21.22 01a59609o0977o        0     25.771045
59613.547708 20.009244      NaN      -7     12 o    0     1.44 210.91068 54.31167  7404.72  9007.35 2.90 2.82  87.0 -0.456    19.47 21.26 01a59613o0748o        0     23.497803
59613.549551 19.922338      NaN       4     13 o    0     1.01 210.91068 54.31167  7387.11  8965.65 2.89 2.78  68.5 -0.452    19.51 21.27 01a59613o0752o   524288     24.023879
59613.552775 19.922338      NaN       0     13 o    0     0.78 210.91068 54.31167  7445.77  9043.79 2.89 2.73  60.1 -0.457    19.51 21.28 01a59613o0759o   524288     24.023879
59613.562958 19.549093      NaN      21     13 o    0     1.09 210.91068 54.31167  7467.47  8924.96 2.84 2.71  62.9 -0.457    19.53 21.33 01a59613o0781o  4194560     24.023879
59617.590880 19.197966      NaN      27     18 o    0     1.01 210.91068 54.31167  5067.07  4844.21 3.18 3.00 -47.9 -0.429    19.06 20.49 01a59617o0670o        0     27.058210
59617.593180 19.631075      NaN      -5     17 o    0     0.91 210.91068 54.31167  5047.32  4804.73 3.09 2.97 -51.7 -0.421    19.06 20.50 01a59617o0675o        0     26.403537
59617.595946 19.510313      NaN     -17     19 o    0     0.78 210.91068 54.31167  5107.02  4880.85 3.23 3.00 -49.9 -0.418    19.07 20.50 01a59617o0681o        0     27.733495
59617.601013 19.696897      NaN       1     16 o    0     1.07 210.91068 54.31167  5126.77  4763.27 3.15 2.96 -50.6 -0.434    19.08 20.49 01a59617o0692o        0     25.771045
59621.527524 19.384550      NaN      15     18 o    0     0.89 210.91068 54.31167  5034.86  4853.39 3.01 2.97 -75.1 -0.441    19.05 20.37 01a59621o0683o   524288     27.058210
59621.529372 19.696897      NaN     -15     16 o    0     1.31 210.91068 54.31167  5017.63  4813.70 2.95 2.91  38.6 -0.449    19.14 20.39 01a59621o0687o   524288     25.771045
59621.532601 19.491430      NaN      12     17 o    0     1.08 210.91068 54.31167  5076.76  4889.11 2.97 2.83  43.2 -0.441    19.16 20.45 01a59621o0694o        0     26.403537
59621.539069 19.318728      NaN      22     17 o    0     0.83 210.91068 54.31167  5094.98  4772.49 2.93 2.83  49.5 -0.447    19.22 20.53 01a59621o0708o        0     26.403537
59623.516464 19.766969      NaN       1     15 o    0     1.99 210.91068 54.31167  4006.78  9604.44 2.17 1.99 -54.0 -0.436    19.12 19.75 02a59623o0677o        0     25.162407
59623.518330 19.454622      NaN       4     20 o    0     0.78 210.91068 54.31167  4022.13  9644.92 2.22 2.12  54.2 -0.408    19.06 19.78 02a59623o0681o        0     28.427922
59623.522047 19.197966      NaN      33     16 o    0     1.42 210.91068 54.31167  3961.11  9565.58 2.28 2.15  52.0 -0.401    19.06 19.78 02a59623o0689o   524288     25.771045
59623.530352 19.569016      NaN      -7     18 o    0     1.27 210.91068 54.31167  3942.38  9682.61 2.20 2.01 -55.3 -0.430    19.11 19.84 02a59623o0707o        0     27.058210
59625.544667 18.944322      NaN      -8     32 o    0     1.25 210.91068 54.31167  3716.32  8765.38 2.95 2.58 -40.0 -0.479    18.65 19.45 01a59625o0365o        0     37.843715
59625.547921 18.910912      NaN       5     33 o    0     1.26 210.91068 54.31167  3698.64  8726.20 3.05 2.63 -41.0 -0.475    18.62 19.45 01a59625o0372o        0     38.692981
59625.553473 18.786693      NaN     -22     37 o    0     0.94 210.91068 54.31167  3754.99  8801.37 3.09 2.56 -40.5 -0.478    18.62 19.47 01a59625o0384o        0     42.156218
59625.578425 18.729535      NaN      26     32 o    0     1.27 210.91068 54.31167  3770.17  8681.56 3.12 2.70 -39.8 -0.468    18.64 19.54 01a59625o0437o        0     37.843715
