         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57568.311481 18.900000      NaN     24.5    25.0   o  0.0   1.40 210.89573 54.30806  2694.51  7874.71 3.89 3.50 -66.0 -0.471    19.04 20.65 02a57568o0155o   1.000000    True
57568.321807 19.256669      NaN    -18.5    24.0   o  0.0   1.09 210.89573 54.30806  2682.76  7832.51 3.77 3.41 -65.8 -0.475    19.08 20.69 02a57568o0176o  -0.750000    True
57568.337986 18.438271      NaN     71.5    27.0   o  0.0   0.93 210.89573 54.30806  2738.67  7906.89 3.85 3.46 -62.7 -0.470    19.09 20.74 02a57568o0209o   2.666667    True
57568.343307 19.051202      NaN     17.5    23.0   o  0.0   1.01 210.89573 54.30806  2750.28  7788.91 3.78 3.37 -67.1 -0.461    19.12 20.79 02a57568o0220o   0.782609    8192
57568.356106 19.063754      NaN     13.5    24.0   o  0.0   0.95 210.89573 54.30806  2717.17  7848.68 3.76 3.39 -64.5 -0.463    19.13 20.81 02a57568o0246o   0.583333    True
57589.280444 17.714459      NaN     99.5    66.0   o  0.0   1.03 210.89573 54.30806  2896.70  9830.42 3.77 3.57 -44.0 -0.497    18.28 19.15 02a57589o0116o   1.515152    8192
57589.288075       NaN      NaN      NaN     NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN        NaN    8192
57589.293601 18.158337      NaN     -8.5    66.0   o  0.0   1.21 210.89573 54.30806  2872.57  9790.56 3.80 3.56 -48.2 -0.508    18.19 19.03 02a57589o0142o  -0.121212    True
57598.263361 19.038793      NaN     15.5    24.0   o  0.0   1.01 210.89573 54.30806  3952.74  8867.55 4.11 3.89 -68.8 -0.436    19.08 20.79 02a57598o0056o   0.666667    8192
57598.273753 19.051202      NaN      5.5    27.0   o  0.0   0.97 210.89573 54.30806  3928.66  8827.87 4.32 3.97 -67.6 -0.422    19.06 20.87 02a57598o0077o   0.222222    True
