         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57609.274446 18.657725      NaN   45.0  28.0   c  0.0   0.79 210.89573 54.31529  1345.62 10162.33 4.24 4.00 -55.0 -0.432    19.15 20.86 02a57609o0086c  1.464286        0
57609.275582 15.430636      NaN  799.0 549.0   c  0.0   0.08 210.89573 54.31529 10524.44 10210.63 5.08 4.04  81.4 -0.382    19.23 20.97 02a57609o0088c  1.448087  4194562
57609.283416 18.967180      NaN   14.0  28.0   c  0.0   0.99 210.89573 54.31529  1357.52 10039.47 4.35 3.86 -54.8 -0.413    19.11 20.83 02a57609o0102c  0.357143        0
57609.293767 19.051202      NaN   13.0  26.0   c  0.0   1.01 210.89573 54.31529  1321.27 10103.73 4.49 3.94 -54.0 -0.404    19.06 20.79 02a57609o0120c  0.346154        0
57746.613969 19.569016      NaN   -6.0  18.0   c  0.0   0.92 210.89573 54.31529  9598.26  2372.57 4.06 3.82  81.9 -0.422    19.61 21.65 02a57746o0819c -0.555556        0
57746.625461 19.569016      NaN    1.0  18.0   c  0.0   1.25 210.89573 54.31529  9608.64  2412.20 4.08 3.83  80.9 -0.420    19.61 21.63 02a57746o0841c -0.166667        0
57746.627011 19.631075      NaN    0.0  17.0   c  0.0   1.18 210.89573 54.31529   401.74  2301.13 4.23 4.16 -88.5 -0.368    19.54 21.57 02a57746o0844c -0.235294   524288
57746.636855 19.510313      NaN   -5.0  19.0   c  0.0   0.92 210.89573 54.31529  9553.12  2339.29 4.24 4.02  81.1 -0.403    19.60 21.66 02a57746o0863c -0.473684   524288
57746.638445 19.696897      NaN    2.0  16.0   c  0.0   1.22 210.89573 54.31529   414.36  2341.32 4.28 4.21  86.0 -0.364    19.56 21.60 02a57746o0866c -0.125000   524288
57746.648259 19.510313      NaN  -34.0  19.0   c  0.0   0.95 210.89573 54.31529  9539.11  2457.45 4.17 3.92  78.9 -0.407    19.60 21.66 02a57746o0885c -2.000000   524288
57746.650355 19.226921      NaN   24.0  18.0   c  0.0   1.14 210.89573 54.31529   355.59  2258.94 4.15 4.02  85.8 -0.380    19.60 21.59 02a57746o0889c  1.111111   524288
57746.659628 19.510313      NaN  -10.0  19.0   c  0.0   1.04 210.89573 54.31529  9575.25  2399.19 4.06 3.80  79.7 -0.417    19.52 21.38 02a57746o0907c -0.736842        0
