         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57613.300693 18.550302      NaN    -8.0    46.0   o  0.0   1.30 210.92564 54.31529  1671.62  8695.38 3.62 3.46 -57.3 -0.469    18.58 20.04 02a57613o0138o  -0.260870        0
57617.259169 17.664614      NaN    -5.0   104.0   o  0.0   1.04 210.92564 54.31529 10250.60  8538.28 4.92 3.22  87.7 -0.485    18.31 19.62 02a57617o0071o  -0.086538        0
57617.268637 17.696393      NaN   -21.0   101.0   o  0.0   1.40 210.92564 54.31529 10224.98  8496.51 4.95 3.23  87.6 -0.494    18.29 19.58 02a57617o0089o  -0.247525        0
57617.277966 17.444842      NaN   128.0    86.0   o  0.0   1.48 210.92564 54.31529  1047.16  8446.03 4.05 3.29 -57.1 -0.519    18.16 19.35 02a57617o0107o   1.441860        0
57617.285399 17.521375      NaN    42.0   106.0   o  0.0   1.38 210.92564 54.31529 10280.26  8576.86 5.17 3.22  87.8 -0.478    18.23 19.49 02a57617o0121o   0.358491        0
57617.296271 17.482434      NaN    16.0   119.0   o  0.0   1.23 210.92564 54.31529 10301.13  8459.83 5.22 3.26  86.9 -0.449    18.20 19.42 02a57617o0142o   0.100840        0
57617.300548 17.384047      NaN    48.0   120.0   o  0.0   1.12 210.92564 54.31529 10254.69  8514.53 5.27 3.28  89.7 -0.513    18.18 19.42 02a57617o0150o   0.366667        0
57620.277061 17.637125      NaN    45.0    93.0   o  0.0   0.60 210.92564 54.31529 10444.57  9020.03 4.76 3.43  86.0 -0.511    18.50 19.93 02a57620o0085o   0.440860  4194560
57620.286887 18.125925      NaN   -33.0    68.0   o  0.0   1.64 210.92564 54.31529 10417.77  8980.20 4.91 3.51  85.3 -0.518    18.39 19.81 02a57620o0103o  -0.544118     8192
57620.299398 15.938981      NaN   396.0   379.0   o  0.0   0.21 210.92564 54.31529 10472.66  9062.50 5.15 3.64  87.0 -0.503    18.30 19.68 02a57620o0127o   1.034301  4196354
57762.575567 19.256669      NaN   -26.0    24.0   o  0.0   1.25 210.92564 54.31529  6065.60  2434.49 3.59 3.51 -75.8 -0.429    18.96 20.19 02a57762o0748o  -1.250000   524288
57762.587569 19.401649      NaN   -42.0    21.0   o  0.0   1.37 210.92564 54.31529  6086.33  2476.13 3.55 3.41 -81.7 -0.435    19.22 20.65 02a57762o0770o  -2.190476   524288
57762.598663 19.631075      NaN   -18.0    17.0   o  0.0   2.15 210.92564 54.31529  6031.15  2400.50 3.56 3.44 -76.2 -0.433    19.50 21.20 02a57762o0791o  -1.294118   524288
