         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57778.596885 19.401649 NaN   -9.0  21.0   c  0.0   0.79 210.89924 54.31835  9048.89 10157.53 4.09 3.73  89.5 -0.433    19.78 21.83 02a57778o0616c -0.428571        0
57778.602290 19.401649 NaN    3.0  20.0   c  0.0   1.01 210.89924 54.31835  7838.33   354.46 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c  0.150000   524288
57778.609876 19.569016 NaN    3.0  17.0   c  0.0   1.23 210.89924 54.31835  9026.77 10278.69 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0.176471   524288
57778.615190 19.212347 NaN   21.0  18.0   c  0.0   0.97 210.89924 54.31835  7817.76   478.14 3.84 3.67  17.4 -0.453    19.81 21.88 02a57778o0650c  1.166667        0
57778.622705 19.318728 NaN   17.0  17.0   c  0.0   0.83 210.89924 54.31835  9072.25 10219.19 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  1.000000        0
57778.628048 19.454622 NaN  -21.0  20.0   c  0.0   1.09 210.89924 54.31835  7851.87   419.05 3.99 3.81  15.1 -0.447    19.77 21.86 02a57778o0674c -1.050000   524288
57782.565439 19.696897 NaN   -2.0  16.0   c  0.0   1.08 210.89924 54.31835  8304.39  1388.90 3.86 3.76  84.2 -0.417    19.82 21.96 02a57782o0717c -0.125000        0
57782.579866 19.510313 NaN  -16.0  19.0   c  0.0   0.73 210.89924 54.31835  8326.34  1428.82 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c -0.842105        0
57782.593858 19.696897 NaN  -34.0  16.0   c  0.0   0.92 210.89924 54.31835  8270.03  1355.76 3.81 3.67  86.8 -0.414    19.88 22.03 02a57782o0769c -2.125000        0
57782.607900 19.401649 NaN   12.0  17.0   c  0.0   1.10 210.89924 54.31835  8247.08  1479.35 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c  0.705882  4194560
