         MJD         m       dm     uJy    duJy   F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57527.369297 18.169360      NaN    63.0    44.0   o  0.0     1.23 210.89573 54.31529  2666.01  9357.75 4.31 3.88 -46.5 -0.459    18.41 19.50 02a57527o0126o   1.454545        0
57527.371716 18.675237      NaN   -36.0    41.0   o  0.0     1.27 210.89573 54.31529  2724.69  9436.84 4.05 3.66 -56.8 -0.480    18.46 19.48 02a57527o0131o  -0.853659        0
57527.394983 18.125925      NaN    68.0    45.0   o  0.0     1.10 210.89573 54.31529  2745.79  9321.77 4.33 3.86 -63.3 -0.461    18.38 19.45 02a57527o0177o   1.533333   524288
57527.405379 18.424171      NaN    16.0    46.0   o  0.0     1.02 210.89573 54.31529  2715.16  9381.20 4.33 3.86 -61.2 -0.456    18.37 19.43 02a57527o0198o   0.369565   524288
57535.336981 15.422662      NaN   758.0   567.0   o  0.0     1.12 210.89573 54.31529  2469.78  8213.55 3.91 3.44 -66.4 -0.479    15.47 16.84 02a57535o0225o   1.338624  4196354
57535.346198 17.473643      NaN   -79.0   124.0   o  0.0     1.04 210.89573 54.31529  2458.10  8172.61 3.83 3.37 -66.1 -0.484    17.61 19.09 02a57535o0244o  -0.629032   524288
57535.363162 18.203116      NaN    15.0    58.0   o  0.0     0.91 210.89573 54.31529  2517.56  8247.87 3.85 3.45 -67.3 -0.476    18.26 19.82 02a57535o0278o   0.275862        0
57535.369944 18.878500      NaN    11.0    30.0   o  0.0     1.32 210.89573 54.31529  2531.60  8130.96 3.84 3.44 -66.0 -0.459    18.86 20.44 02a57535o0292o   0.400000        0
57535.380630 19.169763      NaN    -5.0    26.0   o  0.0     1.03 210.89573 54.31529  2497.26  8197.78 3.84 3.47 -62.5 -0.454    19.07 20.70 02a57535o0313o  -0.153846        0
57568.311481 19.212347      NaN     2.0    24.0   o  0.0     1.37 210.89573 54.31529  2694.90  7888.76 3.89 3.50 -66.0 -0.471    19.04 20.65 02a57568o0155o   0.125000   524288
57568.321807 19.256669      NaN   -26.0    24.0   o  0.0     1.32 210.89573 54.31529  2683.15  7846.56 3.77 3.41 -65.8 -0.475    19.08 20.69 02a57568o0176o  -1.041667  4194560
57568.337986 19.128787      NaN   -67.0    27.0   o  0.0     0.99 210.89573 54.31529  2739.05  7920.94 3.85 3.46 -62.7 -0.470    19.09 20.74 02a57568o0209o  -2.444444   524288
57568.343307 19.302877      NaN   -10.0    23.0   o  0.0     1.12 210.89573 54.31529  2750.66  7802.95 3.78 3.38 -67.1 -0.461    19.12 20.79 02a57568o0220o  -0.391304        0
57568.356106 19.302877      NaN    -8.0    23.0   o  0.0     1.12 210.89573 54.31529  2717.56  7862.73 3.76 3.39 -64.5 -0.463    19.13 20.81 02a57568o0246o  -0.304348   524288
57589.280444 18.249822      NaN     1.0    60.0   o  0.0     1.14 210.89573 54.31529  2897.02  9844.60 3.78 3.57 -43.5 -0.496    18.28 19.15 02a57589o0116o   0.033333     8192
57589.288075 14.265754      NaN  -542.0  2380.0   o  0.0     0.26 210.89573 54.31529  1713.50    38.50 5.06 3.13  -8.3 -0.495    18.20 19.05 02a57589o0131o  -0.227311  4196354
57589.293601 18.084160      NaN    10.0    67.0   o  0.0     1.22 210.89573 54.31529  2872.89  9804.73 3.80 3.56 -47.8 -0.508    18.19 19.03 02a57589o0142o   0.164179     8192
57598.263361 19.038793      NaN    15.0    24.0   o  0.0     1.23 210.89573 54.31529  3952.92  8881.65 4.11 3.89 -68.7 -0.436    19.08 20.79 02a57598o0056o   0.666667   524288
57598.273753 19.169763      NaN   -16.0    26.0   o  0.0     0.99 210.89573 54.31529  3928.84  8841.97 4.32 3.97 -67.6 -0.422    19.06 20.87 02a57598o0077o  -0.576923        0
57598.286435 19.002397      NaN    15.0    25.0   o  0.0     1.05 210.89573 54.31529  3983.59  8918.17 4.27 3.92 -69.1 -0.436    19.06 20.87 02a57598o0103o   0.640000   524288
57598.302465 18.623526      NaN    44.0    28.0   o  0.0     0.98 210.89573 54.31529  4006.53  8796.29 4.60 4.18 -71.5 -0.416    18.98 20.86 02a57598o0136o   1.607143   524288
57598.311407 19.128787      NaN   -47.0    27.0   o  0.0     1.16 210.89573 54.31529  3973.54  8856.57 4.57 4.14 -69.6 -0.449    18.96 20.84 02a57598o0154o  -1.703704   524288
57613.253769 18.757738      NaN   -26.0    38.0   o  0.0     0.99 210.89573 54.31529  2784.63  8678.03 3.66 3.62  54.2 -0.444    18.68 20.28 02a57613o0050o  -0.657895   524288
57613.267021 18.496580      NaN    27.0    39.0   o  0.0     1.08 210.89573 54.31529  1667.99  8682.23 3.77 3.73 -75.6 -0.455    18.65 20.29 02a57613o0075o   0.717949  4194560
57613.286519 18.034118      NaN   107.0    38.0   o  0.0     1.20 210.89573 54.31529  1719.64  8754.80 3.80 3.67 -55.7 -0.451    18.59 20.15 02a57613o0111o   2.842105   524288
57613.295862 18.043943      NaN    93.0    42.0   o  0.0     1.10 210.89573 54.31529  1741.73  8634.06 3.71 3.55 -53.0 -0.467    18.58 20.10 02a57613o0129o   2.238095        0
57613.300693 18.292405      NaN    42.0    44.0   o  0.0     0.97 210.89573 54.31529  1705.68  8693.78 3.62 3.45 -57.6 -0.469    18.58 20.04 02a57613o0138o   0.977273        0
57617.259169 17.762888      NaN   -14.0    95.0   o  0.0     1.21 210.89573 54.31529 10284.91  8540.70 4.93 3.22  87.6 -0.485    18.31 19.62 02a57617o0071o  -0.136842        0
57617.268637 17.751519      NaN    -5.0    96.0   o  0.0     0.97 210.89573 54.31529 10259.28  8498.92 4.96 3.23  87.5 -0.492    18.29 19.58 02a57617o0089o  -0.041667        0
