         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57545.355107 19.256669      NaN   24.0    16 c    0   1.45 210.90449 54.3204  1174.34  8206.37 4.15 3.77 -57.0 -0.430    19.62 21.73 02a57545o0243c  1.500000  4194560
57545.356559 19.454622      NaN  -19.0    20 c    0   0.80 210.90449 54.3204 10314.72  8213.13 4.65 3.62  82.6 -0.425    19.64 21.79 02a57545o0246c -0.950000        0
57545.358980 19.510313      NaN  -19.0    19 c    0   0.83 210.90449 54.3204 10371.77  8295.17 4.64 3.65  81.3 -0.434    19.64 21.79 02a57545o0251c -1.000000   524288
57545.361400 19.401649      NaN  -12.0    21 c    0   0.94 210.90449 54.3204  1187.26  8089.08 4.39 3.92 -58.1 -0.425    19.56 21.74 02a57545o0256c -0.571429        0
57545.371093 19.454622      NaN   -1.0    20 c    0   1.17 210.90449 54.3204  1154.61  8149.76 4.36 3.89 -56.8 -0.427    19.46 21.59 02a57545o0276c -0.050000   524288
57545.380784 19.051202      NaN   21.0    22 c    0   1.11 210.90449 54.3204 10384.43  8182.49 4.68 3.68  80.3 -0.420    19.41 21.51 02a57545o0296c  0.954545        0
57545.390661 19.510313      NaN  -36.0    19 c    0   1.10 210.90449 54.3204 10346.88  8242.32 4.89 3.82  79.3 -0.420    19.52 21.66 02a57545o0315c -1.894737        0
57549.332077 19.076453      NaN   22.0    21 c    0   1.07 210.90449 54.3204  2416.59  9693.49 4.08 3.84 -55.0 -0.424    19.44 21.31 02a57549o0078c  1.047619        0
57549.342782 19.302877      NaN  -20.0    23 c    0   0.92 210.90449 54.3204  2406.43  9653.70 4.17 3.87 -53.6 -0.416    19.44 21.33 02a57549o0100c -0.869565        0
57549.359807 19.436675      NaN    4.0    19 c    0   1.06 210.90449 54.3204  2462.76  9729.12 4.12 3.83 -48.2 -0.419    19.46 21.36 02a57549o0135c  0.210526   524288
57549.367069 19.089302      NaN  -28.0    28 c    0   0.62 210.90449 54.3204  2475.42  9612.31 4.12 3.84 -53.5 -0.423    19.47 21.39 02a57549o0150c -1.000000  4194560
57549.375839 19.351140      NaN   -4.0    22 c    0   0.91 210.90449 54.3204  2443.97  9676.03 4.25 3.90 -49.1 -0.415    19.49 21.47 02a57549o0168c -0.181818        0
57581.293250 18.921935      NaN   20.0    26 c    0   1.05 210.90449 54.3204  3746.64  6930.37 4.17 3.83 -77.0 -0.443    19.01 20.64 02a57581o0088c  0.769231   524288
57581.304631 19.212347      NaN  -38.0    25 c    0   0.99 210.90449 54.3204  3734.04  6889.01 4.12 3.85 -62.1 -0.443    19.01 20.65 02a57581o0111c -1.520000        0
57581.321240 19.256669      NaN  -26.0    24 c    0   1.12 210.90449 54.3204  3789.44  6963.51 3.97 3.69 -62.9 -0.451    19.00 20.58 02a57581o0145c -1.083333        0
57581.328019 18.955691      NaN    8.0    29 c    0   0.73 210.90449 54.3204  3801.82  6846.13 3.92 3.63 -72.2 -0.454    19.00 20.57 02a57581o0159c  0.275862        0
57581.338880 19.051202      NaN   -2.0    29 c    0   0.85 210.90449 54.3204  3769.07  6905.11 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c -0.068966        0
57605.257770 18.073966 0.192794  214.0    38 c    0   1.26 210.90449 54.3204  4009.90  7005.13 4.26 3.91  41.4 -0.371    18.85 21.71 02a57605o0052c  5.631579  4194560
57605.266058 18.131260      NaN   77.0    42 c    0   0.79 210.90449 54.3204  3986.97  6964.56 4.44 4.23  41.7 -0.398    18.84 21.70 02a57605o0066c  1.833333   532480
57605.277177 18.396507 0.300455  159.0    44 c    0   0.86 210.90449 54.3204  4043.17  7038.03 5.25 5.14  64.4 -0.323    18.70 21.72 02a57605o0085c  3.613636  4194560
57605.290850 19.256669      NaN  -28.0    24 c    0   1.01 210.90449 54.3204  4066.84  6921.95 4.92 4.71 -64.6 -0.356    19.19 21.41 02a57605o0109c -1.166667  4194560
57605.303123 19.510313      NaN  -39.0    19 c    0   0.91 210.90449 54.3204  4021.53  6977.78 4.12 3.93 -60.1 -0.388    19.35 21.41 02a57605o0133c -2.052632   536576
57609.251150 18.978793      NaN   18.0    25 c    0   1.47 210.90449 54.3204  1304.64 10138.67 4.18 3.79 -54.7 -0.424    19.04 20.57 02a57609o0045c  0.720000        0
57609.257024 15.931198 0.348987 1540.0   495 c    0   0.26 210.90449 54.3204 10527.87 10262.49 4.94 3.91  81.8 -0.425    19.23 20.92 02a57609o0055c  3.111111  4196354
57609.260345 18.702047      NaN   42.0    26 c    0   1.12 210.90449 54.3204  1280.84 10097.14 4.25 3.89 -54.0 -0.430    19.15 20.84 02a57609o0061c  1.615385        0
57609.274446 18.776955      NaN   37.0    25 c    0   1.02 210.90449 54.3204  1335.97 10172.95 4.24 4.00 -55.0 -0.431    19.15 20.86 02a57609o0086c  1.480000        0
57609.275582 17.866751      NaN  100.0    53 c    0   0.59 210.90449 54.3204 10513.78 10219.93 5.08 4.04  81.4 -0.383    19.23 20.97 02a57609o0088c  1.886792  4194560
57609.283416 18.675237      NaN   39.0    28 c    0   1.12 210.90449 54.3204  1347.87 10050.07 4.35 3.86 -54.8 -0.413    19.11 20.83 02a57609o0102c  1.392857        0
57609.293767 18.978793      NaN   12.0    27 c    0   0.98 210.90449 54.3204  1311.63 10114.34 4.49 3.95 -54.0 -0.404    19.06 20.79 02a57609o0120c  0.444444        0
57746.613969 19.510313      NaN   -8.0    19 c    0   0.90 210.90449 54.3204  9607.78  2362.03 4.06 3.82  81.8 -0.422    19.61 21.65 02a57746o0819c -0.421053        0
57746.625461 19.510313      NaN  -19.0    19 c    0   1.08 210.90449 54.3204  9618.16  2401.66 4.08 3.83  80.8 -0.420    19.61 21.63 02a57746o0841c -1.000000        0
57746.627011 19.510313      NaN   -6.0    19 c    0   0.90 210.90449 54.3204   412.31  2291.82 4.23 4.16 -88.2 -0.368    19.54 21.57 02a57746o0844c -0.315789   524288
57746.636855 19.155932      NaN   19.0    20 c    0   0.90 210.90449 54.3204  9562.64  2328.76 4.24 4.02  81.0 -0.403    19.60 21.66 02a57746o0863c  0.950000   524288
57746.638445 19.529530      NaN    2.0    18 c    0   1.01 210.90449 54.3204   424.93  2332.02 4.28 4.21  86.2 -0.365    19.56 21.60 02a57746o0866c  0.111111   524288
57746.648259 19.472870      NaN    5.0    18 c    0   0.96 210.90449 54.3204  9548.63  2446.92 4.17 3.92  78.8 -0.407    19.60 21.66 02a57746o0885c  0.277778   524288
57746.650355 19.631075      NaN  -10.0    17 c    0   1.09 210.90449 54.3204   366.17  2249.64 4.15 4.02  85.9 -0.380    19.60 21.59 02a57746o0889c -0.588235   524288
57746.659628 19.169763      NaN   12.0    22 c    0   0.84 210.90449 54.3204  9584.77  2388.66 4.06 3.80  79.6 -0.417    19.52 21.38 02a57746o0907c  0.545455        0
57746.661195 19.183773      NaN   23.0    18 c    0   1.08 210.90449 54.3204   355.18  2386.16 4.09 3.96  84.4 -0.381    19.40 21.16 02a57746o0910c  1.277778   524288
57746.669931 18.489118      NaN   26.0    40 c    0   1.22 210.90449 54.3204   388.47  2310.56 4.32 4.15  80.2 -0.359    18.45 19.40 02a57746o0927c  0.650000        0
57778.570698 19.197966      NaN   16.0    20 c    0   0.76 210.90449 54.3204  9098.65 10185.82 4.12 3.71 -88.2 -0.431    19.77 21.82 02a57778o0568c  0.800000   524288
57778.576629 19.491430      NaN    1.0    19 c    0   1.41 210.90449 54.3204  7874.44   384.68 4.00 3.78  15.0 -0.454    19.75 21.80 02a57778o0578c  0.052632   524288
57778.584061 19.491430      NaN    4.0    18 c    0   1.07 210.90449 54.3204  9112.01 10227.28 4.09 3.68 -88.2 -0.432    19.77 21.81 02a57778o0592c  0.222222        0
57778.589437 19.401649      NaN  -19.0    21 c    0   0.70 210.90449 54.3204  7886.71   425.59 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c -0.904762   524288
57778.596885 19.102305      NaN   26.0    19 c    0   0.85 210.90449 54.3204  9054.67 10153.26 4.09 3.73  89.4 -0.433    19.78 21.83 02a57778o0616c  1.368421        0
57778.602290 18.847027      NaN   45.0    20 c    0   0.87 210.90449 54.3204  7844.21   350.22 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c  2.250000   524288
57778.609876 19.569016      NaN   -9.0    18 c    0   1.06 210.90449 54.3204  9032.55 10274.42 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c -0.500000   524288
57778.615190 19.401649      NaN  -17.0    21 c    0   0.57 210.90449 54.3204  7823.63   473.91 3.85 3.67  17.4 -0.453    19.81 21.88 02a57778o0650c -0.809524        0
57778.622705 19.569016      NaN  -30.0    18 c    0   0.85 210.90449 54.3204  9078.02 10214.91 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c -1.666667        0
57778.628048 19.351140      NaN  -31.0    22 c    0   0.88 210.90449 54.3204  7857.74   414.81 3.99 3.81  15.1 -0.447    19.77 21.86 02a57778o0674c -1.409091   524288
57782.565439 19.696897      NaN  -23.0    16 c    0   1.15 210.90449 54.3204  8310.23  1384.65 3.86 3.76  84.2 -0.417    19.82 21.96 02a57782o0717c -1.437500        0
57782.579866 19.631075      NaN  -39.0    17 c    0   0.80 210.90449 54.3204  8332.18  1424.57 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c -2.294118        0
57782.593858 19.766969      NaN   -4.0    15 c    0   1.02 210.90449 54.3204  8275.88  1351.51 3.81 3.67  86.7 -0.414    19.88 22.03 02a57782o0769c -0.266667        0
57782.607900 19.569016      NaN  -23.0    18 c    0   0.91 210.90449 54.3204  8252.92  1475.10 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c -1.277778  4194560
57782.621826 19.569016      NaN  -32.0    18 c    0   0.96 210.90449 54.3204  8301.44  1416.98 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c -1.777778        0
57786.563706 19.491430      NaN    4.0    18 c    0   0.91 210.90449 54.3204  9325.77  9905.53 3.91 3.50 -86.1 -0.427    19.80 21.89 02a57786o0507c  0.222222   524288
57786.566299 19.038793      NaN   28.0    20 c    0   0.95 210.90449 54.3204  8083.32   105.61 3.90 3.68  12.5 -0.447    19.82 21.92 02a57786o0512c  1.400000        0
57786.576403 19.696897      NaN  -27.0    16 c    0   1.17 210.90449 54.3204  9336.94  9945.82 3.97 3.59 -88.6 -0.419    19.82 21.94 02a57786o0531c -1.687500   524288
57786.579012 19.401649      NaN  -24.0    21 c    0   0.97 210.90449 54.3204  8095.59   146.17 3.88 3.68  17.0 -0.448    19.85 21.96 02a57786o0536c -1.142857        0
