         MJD         m       dm     uJy    duJy   F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57523.387699 18.900000      NaN   -10.0    30.0   o  0.0   1.14 210.91688 54.3204  4392.66  9096.92 3.94 3.65 -75.3 -0.455    18.81 20.18 02a57523o0284o   0.333333        0
57523.409491 18.467034      NaN    45.0    28.0   o  0.0   1.62 210.91688 54.3204  4349.82  9157.17 3.83 3.53 -77.6 -0.474    18.80 20.13 02a57523o0325o   2.321429        0
57527.358027 18.267867      NaN    36.0    41.0   o  0.0   1.33 210.91688 54.3204  2656.56  9404.22 4.16 3.76 -54.9 -0.471    18.46 19.51 02a57527o0104o   1.365854   524288
57527.369297 18.024380      NaN    63.0    47.0   o  0.0   1.05 210.91688 54.3204  2642.24  9368.61 4.32 3.88 -46.5 -0.458    18.41 19.50 02a57527o0126o   1.765957        0
57527.371716 18.232071      NaN    39.0    42.0   o  0.0   1.41 210.91688 54.3204  2700.91  9447.69 4.06 3.66 -56.6 -0.479    18.46 19.48 02a57527o0131o   1.404762        0
57527.394983 18.343209      NaN    12.0    45.0   o  0.0   1.47 210.91688 54.3204  2722.02  9332.59 4.33 3.87 -63.1 -0.461    18.38 19.45 02a57527o0177o   0.711111   524288
57527.405379 18.237955      NaN    44.0    40.0   o  0.0   1.68 210.91688 54.3204  2691.39  9392.04 4.34 3.86 -61.1 -0.456    18.37 19.43 02a57527o0198o   1.600000   524288
57535.336981 15.875542 0.352981  1601.0   527.0   o  0.0   2.01 210.91688 54.3204  2446.08  8224.40 3.91 3.44 -66.2 -0.480    15.47 16.84 02a57535o0225o   3.075901  4196354
57535.346198 17.482434      NaN   -50.0   123.0   o  0.0   1.51 210.91688 54.3204  2434.40  8183.46 3.83 3.38 -66.0 -0.484    17.61 19.09 02a57535o0244o  -0.243902   524288
57535.363162 17.561765 0.215248   323.0    68.0   o  0.0   5.99 210.91688 54.3204  2493.86  8258.70 3.85 3.45 -67.1 -0.475    18.26 19.82 02a57535o0278o   5.044118        1
57535.369944 18.431198      NaN    41.0    31.0   o  0.0   1.47 210.91688 54.3204  2507.90  8141.78 3.85 3.44 -65.9 -0.459    18.86 20.44 02a57535o0292o   1.967742        0
57535.380630 19.169763      NaN   -21.0    26.0   o  0.0   1.30 210.91688 54.3204  2473.55  8208.60 3.85 3.47 -62.4 -0.454    19.07 20.70 02a57535o0313o  -0.038462        0
57568.311481 18.978793      NaN   -11.0    28.0   o  0.0   1.09 210.91688 54.3204  2671.21  7899.50 3.89 3.50 -65.8 -0.471    19.04 20.65 02a57568o0155o   0.321429   524288
