         MJD         m       dm     uJy    duJy   F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57794.542087 18.005163      NaN    -2.0    75.0   o  0.0    1.15 210.89924 54.31835  2511.72   519.38 3.93 3.81 -69.8 -0.669    18.26 19.26 01a57794o0644o   0.040000        0
57794.544733 17.990970      NaN  -177.0    77.0   o  0.0    1.13 210.89924 54.31835  3700.85 10311.78 3.45 3.36  -2.9 -0.707    18.31 19.30 01a57794o0649o  -2.233766   524288
57794.549409 18.063866      NaN    37.0    58.0   o  0.0    0.97 210.89924 54.31835   135.67   911.22 3.95 3.63  89.8 -0.404    18.14 18.77 02a57794o0657o   0.724138        0
57794.551239 17.809593      NaN  -214.0    91.0   o  0.0    1.04 210.89924 54.31835  9333.00  1125.65 3.65 3.26  85.7 -0.479    17.67 18.01 02a57794o0660o  -2.296703        0
57794.554417 18.094452      NaN   -42.0    70.0   o  0.0    1.28 210.89924 54.31835  2484.46   480.86 3.89 3.75 -67.1 -0.671    18.30 19.28 01a57794o0667o  -0.528571        0
57794.557073 17.755295      NaN    57.0    75.0   o  0.0    1.33 210.89924 54.31835  3678.95 10272.05 3.32 3.25  10.7 -0.720    18.36 19.33 01a57794o0672o   0.826667        0
57794.561701 17.833722      NaN    -7.0    89.0   o  0.0    0.74 210.89924 54.31835   112.76  1029.38 3.90 3.63  89.8 -0.428    17.83 18.24 02a57794o0680o  -0.022472        0
57794.563362 17.927085      NaN    30.0    70.0   o  0.0    1.31 210.89924 54.31835  9368.94  1067.65 3.63 3.21  86.2 -0.499    17.97 18.32 02a57794o0683o   0.500000        0
57794.566749 17.976960      NaN   -29.0    78.0   o  0.0    0.96 210.89924 54.31835  2551.16   555.73 3.80 3.64 -68.2 -0.652    18.33 19.30 01a57794o0690o  -0.307692   524288
57794.569493 17.718109      NaN    34.0    86.0   o  0.0    0.94 210.89924 54.31835  3737.80 10347.25 3.33 3.25   7.6 -0.697    18.38 19.36 01a57794o0695o   0.453488        0
57794.573926 16.604924      NaN  -388.0   276.0   o  0.0    1.20 210.89924 54.31835   146.75   974.10 3.86 3.57  86.0 -0.448    16.48 16.20 02a57794o0703o  -1.387681  4196354
57794.579025 17.944957      NaN    17.0    73.0   o  0.0    1.11 210.89924 54.31835  2568.57   435.66 3.82 3.68 -68.8 -0.652    18.33 19.32 01a57794o0713o   0.301370        0
57794.581760 18.005163      NaN   -17.0    76.0   o  0.0    1.06 210.89924 54.31835  3760.90 10226.66 3.36 3.25   2.2 -0.682    18.38 19.38 01a57794o0718o  -0.157895        0
57794.591341 17.958558      NaN    11.0    74.0   o  0.0    0.99 210.89924 54.31835  2522.82   494.76 3.83 3.68 -65.7 -0.666    18.36 19.34 01a57794o0736o   0.216216   524288
57794.594018 17.801668      NaN    33.0    79.0   o  0.0    0.84 210.89924 54.31835  3728.06 10284.43 3.43 3.29  -2.9 -0.685    18.38 19.40 01a57794o0741o   0.481013        0
57798.520921 18.878500      NaN   -19.0    34.0   o  0.0    0.75 210.89924 54.31835  6995.65   880.41 3.53 3.39 -77.4 -0.473    18.81 19.80 02a57798o0629o  -0.411765        0
57798.542136 19.051202      NaN    -9.0    29.0   o  0.0    1.18 210.89924 54.31835  7019.57   922.11 3.56 3.41 -78.8 -0.457    18.83 19.81 02a57798o0668o  -0.137931   524288
